postal_code,departement,nb_departements,nb_communes,population_2009,menages_2009,naissances_2011,deces_2011,logements_2009,residencesprincipales_2009,residencessec_2009,logvacants_2009,residencesprincipales_proprietaire_2009,ffiscaux_2009,ffiscaux_imposables_2009,revenufiscalmedianmoyen_2010,emploi_2009,population_1564_2009,chomage_1564_2009,actifs_1564_2009,ets_2010,ets_agri_2010,ets_indus_2010,ets_construc_2010,ets_comm_plus_services_2010,ets_comm_2010,ets_admin_2010,ets_service_2010,ets_1_9_2010,ets_10plus_2010
14970,14,1,2,2764,1022.2104833656722,29,9,1119.2802220524861,1022.2104833656722,32.739120604754632,64.330618082059132,832.79053227827603,1369,992,23729,499.86219759119706,1914.5130568356362,92.358459151911987,1392.0125313283211,171,14,3,28,97,28,29,69,45,8
15140,15,1,13,3369.9999999999991,1557.3087323276168,23,55,2846.8640422402282,1557.3087323276168,1036.5316104672181,253.02369944539262,1153.4440606321352,2072,755,14916.625,1076.9501470720716,1923.3467898387462,86.524789688707344,1382.7962229514803,579,225,40,40,227,63,47,164,120,9
15230,15,1,10,2329,1006.6074909330473,10,44,1722.5892990196216,1006.6074909330473,514.65601239162629,201.32579569495016,749.43090599461732,1357,441,13332.714285714286,911.62982572158182,1324.5181232932609,42.086385332867728,916.85123282587131,408,225,25,25,102,23,31,79,63,10
15320,15,1,8,2254.9999999999991,1018.8820278609223,23,35,1741.7788178111011,1018.8820278609223,540.10983631150657,182.78695363867251,814.67368980008939,1439,428,13659.857142857143,599.16301807144669,1344.3911474228651,79.644339634305183,1025.8196079620743,428,244,25,26,103,24,30,79,60,3
15600,15,1,12,5769.9999999999982,2586.5535084726025,39,88,3493.8765305079455,2586.5535084726025,575.23975993513011,332.08326210021295,1925.4950625434408,3480,1339,15134.700000000001,1858.9054834128233,3283.8699066992326,161.98178963974897,2351.6007665014931,873,393,87,57,260,93,76,167,179,25
16140,16,1,19,6144.0000000000045,2689.1480772239761,42,106,3549.0726267762211,2689.1480772239761,536.20967680964498,323.71487274260147,2117.7036460478016,3628,1329,15434.131578947368,1860.2048254749905,3519.8119997669046,256.7441511857657,2393.3938905437949,706,305,54,57,218,89,72,129,167,21
16230,16,1,16,7016.9999999999991,3055.0905992101707,71,98,3838.240377612618,3055.0905992101707,425.33328347512617,357.81649492732333,2292.1695086260183,4076,1756,16503.59375,2079.4734616096839,4124.7483422932792,391.50962444308368,3011.5626742320387,618,147,44,65,270,96,92,174,167,31
16320,16,1,13,4061,1728.8251572496449,33,49,2214.0118338355014,1728.8251572496449,296.49735406882002,188.68932251703464,1294.0316975205953,2371,966,15255.041666666666,1123.5662718781955,2452.8977397471563,177.73795307071498,1775.9685639584072,520,198,27,57,173,45,65,128,117,11
16400,16,1,3,11018.000000000011,4992.5611266332398,110,77,5285.2628620126306,4992.5611266332398,41.226215830530919,251.47551954886021,3080.0568193427634,6181,3517,21244,5500.7381545163935,7488.5687454977806,528.85868178693272,5149.8786370587195,821,27,76,89,506,223,123,283,252,95
16480,16,1,13,2657.9999999999973,1180.2021642165657,30,31,1614.2156839046331,1180.2021642165657,273.46406319054455,160.54945649752295,903.02758966858937,1481,564,14972.363636363636,614.39832024721466,1586.2830140333017,123.29490582160864,1100.8996700890962,409,204,26,43,106,27,30,79,71,10
16620,16,1,1,405,181.31386861313902,1,5,277.24793454720503,181.31386861313902,51.428571428571395,44.505494505494497,134.01459854014601,238,97,15355.5,97.332548603587682,234.52554744525602,9.8540145985401502,151.75182481751801,65,33,5,11,14,3,2,11,9,2
17110,17,1,1,5055,2603.5715077399,35,105,8787.4539959248414,2603.5715077399,5955.2076670072702,228.67482117767202,1884.6600769223201,3613,1934,19954,1388.73632680691,2469.2344111669199,232.369276896343,1528.2111261761502,584,12,29,48,394,133,101,261,139,26
17138,17,1,2,9870,3915.9999999983102,74,155,4301.5234936412098,3915.9999999983102,215.30735212824749,170.2161415146488,2972.3167964100203,5438,3442,21531,3913.8903302481021,6338.510065617591,325.68301280032802,4612.6240419718106,868,33,33,88,564,251,150,313,291,90
17200,17,1,2,21005,11478.249551504301,137,305,20309.311648532814,11478.249551504301,8096.6722618912581,734.38983513729579,6940.4369824862979,14697,7587,18861,10696.149028494821,11070.686272814801,1099.3689556331281,7252.187633304271,2882,73,146,248,2007,730,408,1277,962,160
17290,17,1,10,12797.000000000002,5038.1450951678889,182,91,5542.4814865007165,5038.1450951678889,236.99765640248827,267.33873493034537,3873.4677004557693,6988,3567,17897.299999999999,3002.7434611722615,8213.5858362140352,585.13582761309442,6278.6611978904821,943,171,75,168,426,128,103,298,210,47
17370,17,1,2,2469.9999999999973,1129.795609581397,17,44,3134.6859720924499,1129.795609581397,1970.2396109637461,34.650751547303202,775.45404908881005,1548,766,17702.5,1136.605388870852,1432.841644425441,132.10191082004081,929.51660595099304,297,35,16,23,181,54,42,127,82,15
17450,17,1,2,5906.00000000001,2792.2996707626944,42,86,5508.3752911913907,2792.2996707626944,2497.5954222018681,218.4801982268215,2029.7152449042323,3696,2075,19925,1150.3018105732601,3321.5839221850702,285.99331456764821,2322.337442042744,557,63,32,66,320,92,76,228,134,12
17530,17,1,1,3100,1397.6982636503001,32,45,1842.6590479640302,1397.6982636503001,337.244033359951,107.716750953775,1091.58265801985,1915,889,16514,759.0033806277861,1849.1504245562498,166.34577926542303,1284.1497538521203,284,68,8,48,130,59,30,71,81,13
17610,17,1,4,5485.0000000000009,2405.7579261827505,46,61,2755.6381390319752,2405.7579261827505,167.08776673075891,182.79244611845948,1852.7203305919381,3165,1700,18121.75,1027.2016315893868,3477.1490110801897,228.8143091809836,2529.90087990138,437,134,28,47,181,61,47,120,128,15
17730,17,1,1,1868,905.75702917771901,12,15,1418.89818107268,905.75702917771901,429.26230975828105,83.878842136675587,623.32732095490701,1133,590,18356,307.89043497279005,1096.0254641909801,106.0350132626,716.47957559681709,150,48,8,8,71,24,15,47,42,2
17870,17,1,2,1937,757.11807139774305,25,5,790.62723061882014,757.11807139774305,10.49716633938799,23.011992881688737,636.95624884394806,1020,616,19446,211.5596655540275,1274.1813428694741,87.173426228497448,933.85181577162598,125,28,9,14,67,24,7,43,23,4
18120,18,1,10,7422.0000000000018,3061.2924165477743,83,63,3631.4287721355504,3061.2924165477743,291.13052421869276,279.00583136908335,2602.4383976408144,4057,2308,18608.799999999999,1510.2170186266887,4762.3570575033846,316.53499869061608,3555.9449910403282,571,173,52,85,210,66,51,144,161,20
18210,18,1,9,3695,1580.3793331015208,29,49,2248.558083273535,1580.3793331015208,410.8320174261043,257.34673274591,1218.5249096447674,2126,977,16403.875,720.2618760258971,2226.3658036080178,166.50344991162876,1547.8539393151964,367,141,23,45,123,37,35,86,84,6
18300,18,1,18,9776.9999999999964,4488.3330633467604,104,155,6583.3435060134652,4488.3330633467604,1389.3525936573565,705.65784900935193,3283.5759638364675,5738,3035,19008.805555555555,4242.0297183785951,5830.931915825211,366.63261041222603,4304.3771186530221,1243,463,80,83,477,150,140,327,445,66
18380,18,1,5,2627.9999999999973,1190.248757005131,16,25,1683.3121272807771,1190.248757005131,269.40332780875428,223.66004246689229,795.53973915444362,1543,708,16861.599999999999,577.44360837638658,1586.979357847863,127.35717335182059,1184.9060176462051,300,138,23,25,94,25,20,69,70,4
18600,18,1,10,5608.0000000000036,2565.4250898402997,56,84,3433.9012203468706,2565.4250898402997,466.54113503763978,401.93499546893395,1721.0020306314991,3388,1324,15613.388888888889,1655.796546179389,3272.986892386768,344.43620470898173,2181.7631622440958,559,183,42,42,236,78,56,158,146,22
19140,19,1,5,5401,2180.1796689001903,37,77,2968.2313678153305,2180.1796689001903,447.7854446407614,340.26625427438228,1492.8055396740308,2916,1357,17821.799999999999,2282.1490900570498,3334.7210762599984,126.01247110973013,2000.4797767021319,656,249,53,44,247,68,63,179,142,36
19230,19,1,6,4002.0000000000027,1804.3505542574601,24,60,2517.441276186215,1804.3505542574601,425.44225924420971,287.64846268454562,1345.0598951257957,2395,1105,16348.666666666666,2274.4025992757643,2366.1511845894725,106.17505298049242,1664.1603135358378,577,228,34,47,210,56,58,154,127,21
19320,19,1,12,2994.9999999999991,1515.1306589806054,23,45,2961.2407261238632,1515.1306589806054,1271.4975851543895,174.61248198886932,1227.7955069703926,1896,773,16442.25,534.31427258758004,1674.015757631689,91.985590688315327,1150.8903435918533,410,137,21,47,124,27,81,97,71,3
19400,19,1,5,4223,1980.7380425600595,28,62,2818.4566667211325,1980.7380425600595,579.77115048835026,257.94747367272322,1311.319653166845,2667,1202,17282,1956.8640126549585,2382.4616154930354,136.23686429580167,1747.1070761463029,543,125,52,61,234,78,71,156,131,34
19510,19,1,5,2271,1065.4964748591558,12,44,1628.6353994980789,1065.4964748591558,354.71977568167989,208.41914895724381,860.77172685315395,1362,540,15906.4,538.70055369526165,1278.6275397318025,59.710316698179447,912.98808379036825,396,207,28,27,106,33,28,73,34,5
20100,2A,1,6,3525,1562.211925908048,27,43,2686.7881655188658,1562.211925908048,877.23317287924374,247.34306673157869,814.79336299791998,2240,895,17384,1420.0379130488568,2154.2966663261554,155.67543337699846,1471.8833748298366,604,97,34,75,333,89,65,244,150,23
20117,2A,1,4,2905.0000000000009,1132.2551211851157,20,20,1631.0527838725891,1132.2551211851157,435.77101401186172,63.026648675612272,815.94786898865004,1655,915,19080.25,463.25021862327628,1907.8128534635716,123.0425277667464,1369.1302243118025,311,44,15,59,167,34,26,133,76,6
20127,2A,1,1,106,57.907407407407398,0,2,259.19476372924606,57.907407407407398,200.27586206896501,1.01149425287356,33.370370370370402,65,21,13384,22.877104377104398,63.796296296296298,11.777777777777798,49.074074074074097,23,2,2,2,12,2,5,10,2,0
20135,2A,1,1,1055,505.15270935960405,6,9,1350.12592364532,505.15270935960405,839.74441964285802,5.2287946428571495,320.13793103448205,555,224,16076,143.81207280761799,640.27586206896297,91.467980295566207,385.62068965517102,111,6,3,20,77,10,5,67,19,2
20143,2A,1,2,277,123.675,2,2,228.24254303865641,123.675,89.923725532607804,14.643817506048997,69.775000000000006,176,59,13718,54.229204608426713,180.55000000000001,16.649999999999999,131.34999999999999,41,6,4,8,20,2,3,18,7,0
20153,2A,1,1,114,54,0,1,129,54,73,2,41,70,32,15839,14.066671889983301,69,4,39,19,6,2,0,10,2,1,8,4,0
20168,2A,1,1,85.999999999999815,42.494117647058694,1,0,95.51095266389369,42.494117647058694,53.016835016835003,0,36.423529411764598,46,20,,6.0705882352940996,38.447058823529296,2.0235294117647,22.2588235294117,6,4,0,1,0,0,1,0,1,0
20212,2B,1,10,519.99999999999977,269.36196415486864,3,8,614.08701386971302,269.36196415486864,314.38738218703463,30.337667527809767,205.320414954771,191,78,18717,66.560623578056465,281.59339191941649,19.563100362878242,169.68660016442908,77,24,2,9,28,4,14,24,11,0
20221,2B,1,4,2856.00000000001,1199.2291725826603,33,26,2214.7416399136723,1199.2291725826603,873.24462346121641,142.26784386979267,778.26603866918731,1694,722,17060.5,713.4824516610538,1828.3027133220771,154.63432078204227,1158.2180799056787,398,48,19,47,228,54,56,174,94,12
20230,2B,1,14,7341.9999999999982,3201.9171138053293,83,73,7792.6325368705247,3201.9171138053293,4458.688508822549,132.02691424264762,1827.6171118676482,4234,1622,14482.863636363636,1857.0827346851042,4695.3888879755941,427.49928576829404,3009.8931877717241,1093,193,58,163,597,156,82,441,251,33
20238,2B,1,2,370,172.41780821917808,2,2,530.08296659021903,172.41780821917808,347.461538461538,10.20361990950226,114.9041095890411,208,83,14217,116.26437318638551,228.7465753424658,25.164383561643838,149.04794520547949,74,12,2,12,43,6,5,37,16,0
20247,2B,1,1,561,260,4,6,699,260,430,9,173,319,147,14138,148.72833650789701,358,34,221,137,15,12,11,84,18,15,66,37,1
20260,2B,1,2,6627,2623,111,45,6669,2623,3859,187,1098,4429,2287,16997,3742.3360384978209,4517,487,3427,1391,24,44,130,1092,268,101,824,335,47
20600,2B,1,2,48661.000000000007,20310.69546298245,450,447,21039.720907658018,20310.69546298245,215.29432880409661,513.73111587143762,8441.4339271036606,25199,11391,17657,24942.181557941029,32366.53833548924,2412.5262855525943,21261.901077786002,5610,46,255,656,3794,1207,859,2587,1725,351
21150,21,1,21,7455.0000000000127,3265.3927428944976,65,101,4219.7148117247589,3265.3927428944976,580.80306916560141,373.51899966465993,2154.2451706761562,4478,2128,18090.65625,2568.7943443994482,4578.2543374020006,288.18269621753268,3320.344756655586,606,138,44,75,275,83,74,192,171,29
21240,21,1,1,11638,5410.3882524605497,124,107,5769.69222156256,5410.3882524605497,84.982798073120406,274.321171028891,3307.5741695100801,6624,3999,20963,2343.96569951116,7545.6559843046907,559.12498283269008,5268.9445602418,576,4,27,44,380,109,121,271,160,39
21330,21,1,17,2672.9999999999995,1162.0418416578968,18,45,1928.0095988563855,1162.0418416578968,557.84737106440969,208.12038613407887,966.70111418996248,1615,749,16829.571428571428,639.75027697297912,1542.8306720391085,95.380540773053326,1069.6749416010009,312,126,28,19,100,42,39,58,74,8
21410,21,1,13,4570,1815.1492589585243,44,28,2225.0911198025788,1815.1492589585243,246.11324621231535,163.8286146317383,1541.6018676391243,2455,1601,21637.950000000001,810.55062514439157,3031.1274434187126,145.19335457570014,2296.5115591329659,340,43,27,55,150,36,65,114,82,11
21500,21,1,29,10928.999999999995,4869.832825642784,104,112,5863.1989554800066,4869.832825642784,471.12571766716059,522.24041217006334,3071.9174205330241,6402,3164,18207.026315789473,4833.5472440972635,6811.5394250043428,560.60313427000381,4945.8901434496383,914,164,77,95,423,129,155,294,300,56
21580,21,1,10,1128,469.56666198921732,10,9,661.23495810126337,469.56666198921732,123.87810942810938,67.790186683936668,358.31142085114925,565,294,17847.25,847.05922883538426,697.31980971986479,41.420430613956256,517.24748310302493,165,53,15,16,58,11,23,47,44,4
21760,21,1,1,1224,530.84555382215308,23,10,607.01995382215307,530.84555382215308,28.460764835164799,47.713635164835196,425.82215288611502,731,374,18452,169.20769114842801,754.25897035881405,55.375975039001595,534.66458658346301,77,6,7,9,42,15,13,27,15,2
22120,22,1,4,14174,5844.3799457981795,217,113,6404.4517993644222,5844.3799457981795,269.12744908571023,290.94440448053439,4408.4903987370935,7682,4478,18971.5,5857.7111820124755,9245.8955046886713,400.54397364964649,6920.4978471043851,1064,145,86,157,546,194,130,352,317,106
22210,22,1,8,7092.9999999999991,3181.3192666717409,91,77,4020.623724914306,3181.3192666717409,424.73257771347278,414.57188052909629,2406.111834243748,3968,1811,15435.625,2015.1512624416632,4181.284178542056,235.95305309203459,3009.2345327084031,665,299,44,46,209,54,67,155,147,26
22300,22,1,9,32354.000000000011,14646.299985941185,341,299,17272.64939442815,14646.299985941185,1460.9351135109848,1165.4142949760121,9168.4146106683493,17834,9693,18602.888888888891,17503.718962836756,20972.865222066885,1480.8969514982782,13905.118562962956,2814,275,176,253,1666,521,444,1145,855,235
22380,22,1,1,3499.99999999999,1718.9999999999802,26,50,5251.9859509331009,1718.9999999999802,3367.2153491298104,165.77060180331401,1390.5077375319402,2235,1214,20111,1034.6633686205503,1865.72867300852,112.83254270931701,1175.6864235051801,412,54,24,29,261,65,44,196,123,11
22460,22,1,7,3883.9999999999991,1621.3139216740851,48,49,2122.2734468405883,1621.3139216740851,275.55872170876125,225.40080345774132,1256.8717300021522,2147,909,15780.642857142857,1151.4707212771357,2243.630332705603,118.87469027379356,1679.6134337109152,436,224,27,38,108,30,39,78,91,14
22540,22,1,3,5152.0000000000036,2154.2220158334703,57,51,2623.3864523197922,2154.2220158334703,189.3946248915251,279.7698115948005,1705.8870276788161,2858,1342,16866.666666666668,1070.4511576931891,3225.4604936368391,180.03166810458521,2379.7217730807652,410,176,18,46,143,55,27,88,82,20
22620,22,1,1,3252,1528,19,42,2499.7014925373096,1528,872.71319080274407,98.988301734570499,1224.1786824236901,1951,1040,19836,773.121985684675,1959.4137017332,113.14473431230499,1268.8841814259899,267,92,12,19,116,30,28,86,75,7
22710,22,1,1,2635.99999999999,1283.00000000001,12,46,2251.9716981132201,1283.00000000001,923.51886792453013,45.4528301886793,992.32182059113006,1615,801,18695,591.08936759327298,1439.8763668965,77.275080020966101,899.32916944622809,232,50,9,16,119,34,38,85,72,6
22810,22,1,4,3289,1547.4989431209783,35,59,2198.2798300392169,1547.4989431209783,413.76242670763884,237.01846021060044,1110.6227789202485,1998,714,14673.666666666666,887.20718692289222,1927.4018842763576,161.91751407263573,1352.6327833915789,346,155,16,40,99,24,36,75,70,12
22960,22,1,1,6018,2394,89,45,2681,2394,61,226,1819,3306,1938,18536,726.82975811967401,3954,234,2968,276,46,11,58,122,34,39,88,75,13
23140,23,1,9,3161.0000000000018,1447.5472918677585,26,39,2255.5166572992839,1447.5472918677585,515.39900035993128,292.57036507159444,1093.3100856236342,1917,753,14931.785714285714,673.14236342905508,1876.9692392863817,125.27104131885542,1315.3654055777647,382,193,22,23,115,30,29,85,55,7
23230,23,1,4,2116,955.95656692037699,13,37,1392.981839973048,955.95656692037699,248.91712448561788,188.10814856705281,726.75251798561192,1346,524,14420.25,745.26879841958885,1217.2034520209929,68.088455322698366,876.006081221979,300,92,30,24,113,32,41,81,72,13
23340,23,1,3,792,368.59767215579802,11,11,852.678846594486,368.59767215579802,438.86021372197001,45.2209607167187,248.391858960723,480,165,13997,294.54648177287493,497.17185960226601,29.256976582557002,306.74813868695298,164,71,11,11,47,4,24,43,21,3
23460,23,1,6,1532,707.85868481451473,7,31,1679.6139532020838,707.85868481451473,754.45166026186314,217.30360812570663,538.10677389306363,970,363,14846.166666666666,524.64251898117811,867.15861993278315,87.048808831859645,591.73074361456611,285,117,19,26,78,13,45,65,57,6
24110,24,1,8,11368.000000000005,4879.2296251760017,101,116,5823.3643194433653,4879.2296251760017,558.49358018560565,385.64111408175859,3399.3942000525076,6626,3111,17047.625,3099.7973896122285,6843.6224766726791,528.40943699765194,4733.8913362810999,802,186,56,89,373,115,98,258,187,41
24200,24,1,8,15187.999999999958,7031.5605412665827,124,160,9086.119583288435,7031.5605412665827,1457.9502881840131,596.60875383783684,4330.0850700655874,9452,4703,18405.5,8402.3065064152343,9546.277095007059,767.90551608848773,6810.4169699878403,2083,217,128,192,1277,446,269,831,634,125
24290,24,1,11,6362.0000000000018,2839.9245996017171,43,74,4262.753631444215,2839.9245996017171,1061.2235675903123,361.60546425218268,2003.4140454533708,3802,1607,16218.545454545454,1912.6668678178864,3762.5549734796937,304.1337118126292,2651.9429621919589,902,189,65,116,436,108,96,328,206,27
